,gene_symbol,entrenz_id
6825,AC116407.1,105371730
6826,CENPE,1062
6827,TBC1D3E,102723859
6828,ELK4,2005
6829,CAPN12,147968
6830,MIR335,442904
6831,SNX15,29907
6832,CASC22,283854
6833,CYP2B6,1555
6834,MIR19B2,406981
6835,AMTN,401138
6836,TEX33,339669
6837,BNIP1,662
6838,MIR4306,100422861
6839,BCL2L13,23786
6840,SNORD8,319103
6841,USP47,55031
6842,SLC34A3,142680
6843,MED7,9443
6844,FAT4,79633
6845,NBPF12,149013
6846,CBLB,868
6847,SNORD12,692057
6848,SNORD14D,85390
6849,SCGB1C1,147199
6850,ERI2,112479
6851,GRAMD1A,57655
6852,RAB11B,9230
6853,CCNG2,901
6854,MIR1302-5,100302146
6855,MFHAS1,9258
6856,MIR1272,100302184
6857,CREB3L2,64764
6858,SLAMF7,57823
6859,TMEM40,55287
6860,DSTYK,25778
6861,ARL4D,379
6862,MXI1,4601
6863,POLRMT,5442
6864,VWC2L,402117
6865,RNPS1,10921
6866,MIR4304,100422931
6867,AC018553.3,105371272
6868,PLEKHS1,79949
6869,LINC02219,102467655
6870,ADAMTS6,11174
6871,SLC35A4,113829
6872,CD99P1,401577
6873,ZNF430,80264
6874,ZNF518B,85460
6875,BEND7,222389
6876,NHLRC2,374354
6877,DAB2IP,153090
6878,C1orf167,284498
6879,LINC01040,105370308
6880,HES3,390992
6881,PNMA6F,105373377
6882,PSD3,23362
6883,ALG14-AS1,101928098
6884,AMIGO1,57463
6885,TRIM52-AS1,100507602
6886,MIR1224,100187716
6887,GRK2,156
6888,TVP23A,780776
6889,PGLYRP1,8993
6890,CPS1,1373
6891,POM121L12,285877
6892,GALR3,8484
6893,CLCF1,23529
6894,AMER1,139285
6895,MOV10,4343
6896,UTP14C,9724
6897,CA1,759
6898,PLPPR2,64748
6899,TNFAIP1,7126
6900,GAGE12D,100132399
6901,HMX3,340784
6902,ARL5B,221079
6903,LMO7-AS1,101927155
6904,ASAP1-IT2,100507117
6905,GAGE12J,729396
6906,UBXN6,80700
6907,CLCN7,1186
6908,GSTK1,373156
6909,CALCR,799
6910,FAM149A,25854
6911,MIR432,574451
6912,LINC02261,101929199
6913,MIR6719,102465974
6914,PTCH2,8643
6915,CENPX,201254
6916,FHIT,2272
6917,SPACA5B,729201
6918,SPINK14,408187
6919,PSMD5,5711
6920,RNF34,80196
6921,SPIN1,10927
6922,SEZ6L,23544
6923,MIR6129,102465137
6924,OR2T8,343172
6925,NAV2,89797
6926,SRP14-AS1,100131089
6927,TANC1,85461
6928,OSMR,9180
6929,PLEKHA1,59338
6930,SAP30L,79685
6931,FSIP2-AS1,107985781
6932,QPRT,23475
6933,PYY2,23615
6934,TUB-AS1,101927917
6935,FAM183BP,340286
6936,AC005962.2,105371841
6937,RGS9,8787
6938,APOBEC1,339
6939,GNLY,10578
6940,DOCK9-AS1,100874096
6941,LBP,3929
6942,LACTB2-AS1,286190
6943,RABGAP1L-AS1,101928696
6944,ANKRD2,26287
6945,FAM91A1,157769
6946,CTBP1-AS,285463
6947,GAGE2A,729447
6948,MIR4716,100616332
6949,ATP2A1-AS1,100289092
6950,SLC48A1,55652
6951,PSORS1C1,170679
6952,HELLS,3070
6953,LPAR2,9170
6954,FAM124A,220108
6955,ROBO4,54538
6956,SPRR2G,6706
6957,NOL4,8715
6958,TMEM139,135932
6959,PATE1,160065
6960,HIF1A,3091
6961,C11orf54,28970
6962,RSBN1L,222194
6963,EML5,161436
6964,PSAT1,29968
6965,NMB,4828
6966,CHAMP1,283489
6967,FGL2,10875
6968,HOXA6,3203
6969,SLC41A2,84102
6970,SRR,63826
6971,SEMG2,6407
6972,DAB1-AS1,101926890
6973,DDX19A,55308
6974,C9orf116,138162
6975,CRHR2,1395
6976,DMAC1,90871
6977,TIMM21,29090
6978,PHB,5245
6979,ING1,3621
6980,USP22,23326
6981,PRAC2,360205
6982,MIR4453HG,54553
6983,MIR8081,102465995
6984,PYHIN1,149628
6985,ULBP2,80328
6986,DNAI1,27019
6987,BCL3,602
6988,PAX5,5079
6989,RDM1,201299
6990,ZNF157,7712
6991,DENND1C,79958
6992,MIR548Z,100500856
6993,MIR4731,100616125
6994,AC004835.1,101928336
6995,SMAD5-AS1,9597
6996,MIR551B,693136
6997,SLC39A12,221074
6998,CFC1B,653275
6999,SNORD65B,109616980
7000,TMEM43,79188
7001,PWWP3B,139221
7002,FGF10,2255
7003,LINC01809,101928031
7004,ERRFI1,54206
7005,SNORD115-18,100033456
7006,MIR4746,100616371
7007,VHLL,391104
7008,HFM1,164045
7009,NASP,4678
7010,CD48,962
7011,GPALPP1,55425
7012,MIR6884,102466757
7013,ETNPPL,64850
7014,ATP6V1B1,525
7015,SALL2,6297
7016,MIR3134,100422990
7017,TBL1Y,90665
7018,LINC00563,100861554
7019,CYP2B7P,1556
7020,OR52I1,390037
7021,LINC02561,110806285
7022,PRDX3,10935
7023,SLC24A4,123041
7024,AIG1,51390
7025,NYX,60506
7026,TMEM202-AS1,105370888
7027,SNX2,6643
7028,GPC4,2239
7029,KLHL28,54813
7030,PSMC2,5701
7031,LINC02658,102724264
7032,SEC24B-AS1,100533182
7033,DAAM2,23500
7034,PAQR3,152559
7035,UBE2DNL,100131816
7036,NUTF2,10204
7037,AC100858.2,105375743
7038,FOXD4L4,349334
7039,PRPF8,10594
7040,NOL4L,140688
7041,C17orf75,64149
7042,ZGRF1,55345
7043,AC093512.2,112694756
7044,MRPS12,6183
7045,MIR371B,100616185
7046,BBIP1,92482
7047,CDK3,1018
7048,RAB28,9364
7049,FAM138A,645520
7050,IGFBP6,3489
7051,TRAPPC6A,79090
7052,SLC22A2,6582
7053,ANKRD7,56311
7054,CYP4F2,8529
7055,ODF3B,440836
7056,DUSP21,63904
7057,TPI1P2,286016
7058,AC007463.1,101929551
7059,FATE1,89885
7060,MIR1-1,406904
7061,CNNM4,26504
7062,LRIT1,26103
7063,FAS,355
7064,PRDM15,63977
7065,KLK1,3816
7066,AP000708.1,403312
7067,OR10G8,219869
7068,MEIOB,254528
7069,AGBL1-AS1,727915
7070,ARPC4-TTLL3,100526693
7071,EFCAB3,146779
7072,SYNPR-AS1,100874016
7073,MIR26B,407017
7074,TMPRSS11B,132724
7075,HYAL2,8692
7076,SNRK,54861
7077,HCN2,610
7078,YAE1,57002
7079,MIR4289,100423015
7080,TUBGCP6,85378
7081,MIR6515,102466659
7082,ADM2,79924
7083,GABRB2,2561
7084,DPH7,92715
7085,RPL29P2,118432
7086,OVCH1,341350
7087,ZNF577,84765
7088,ZNF256,10172
7089,HMCES,56941
7090,PHACTR4,65979
7091,NXPE2,120406
7092,LINC01166,101927590
7093,ZSCAN1,284312
7094,ABCC5-AS1,100873982
7095,TTC36,143941
7096,SLC43A1,8501
7097,METTL11B,149281
7098,FOXM1,2305
7099,BACH1,571
7100,ZBED6CL,113763
7101,PDGFD,80310
7102,IL21R-AS1,283888
7103,ARL6IP1,23204
7104,LGALS8-AS1,100287902
7105,LINC01767,105378744
7106,SIGLEC15,284266
7107,MEX3C,51320
7108,MIR592,693177
7109,OTULINL,54491
7110,INSIG2,51141
7111,M6PR,4074
7112,GDPD5,81544
7113,MUC16,94025
7114,EPM2AIP1,9852
7115,DDOST,1650
7116,SERPINA7,6906
7117,ZNF383,163087
7118,MIR222,407007
7119,UQCC1,55245
7120,AC007431.1,101927539
7121,MIR4533,100616362
7122,SLC36A1,206358
7123,GNAT2,2780
7124,GOLGA8O,728047
7125,MCFD2,90411
7126,MT-ND6,4541
7127,VEPH1,79674
7128,METTL6,131965
7129,CD180,4064
7130,AL356608.3,107984265
7131,CD6,923
7132,KBTBD8,84541
7133,LINC00239,145200
7134,FAM9B,171483
7135,CDS2,8760
7136,SLC32A1,140679
7137,LRIG2,9860
7138,CYP2S1,29785
7139,FAM99A,387742
7140,AP001150.1,649133
7141,RPSAP52,204010
7142,CHMP7,91782
7143,VWC2L-IT1,100885780
7144,ST20-MTHFS,100528021
7145,CGB3,1082
7146,NOL9,79707
7147,TSPAN9,10867
7148,SP7,121340
7149,MZF1,7593
7150,PACSIN1,29993
7151,NDUFAF6,137682
7152,CARNMT1,138199
7153,SESN1,27244
7154,THPO,7066
7155,ZC3H18,124245
7156,BORA,79866
7157,G6PC2,57818
7158,ANKRD37,353322
7159,AK6,102157402
7160,GTF2I,2969
7161,KIR3DL2,3812
7162,HGF,3082
7163,HSPA12B,116835
7164,NME6,10201
7165,AL035530.2,105378083
7166,H2BC4,8347
7167,CSTF3-DT,338739
7168,GPAT3,84803
7169,ZNF816-ZNF321P,100529240
7170,BCORL1,63035
7171,MYPOP,339344
7172,SPRR2A,6700
7173,LINC02018,107986100
7174,FSD2,123722
7175,HTT,3064
7176,ARPC2,10109
7177,PHETA1,144717
7178,LINC02743,646522
7179,MIR6132,102466616
7180,THG1L,54974
7181,MIR4772,100616157
7182,MMD,23531
7183,BAIAP2-DT,440465
7184,SREK1IP1,285672
7185,RNU4ATAC,100151683
7186,FAM167B,84734
7187,TEX15,56154
7188,LINC02159,285629
7189,RAMP1,10267
7190,MIR4421,100616189
7191,MIR4297,100422873
7192,SLC2A4RG,56731
7193,MB21D2,151963
7194,OR6C76,390326
7195,FLOT2,2319
7196,TBATA,219793
7197,KCTD21-AS1,100289388
7198,IL12A-AS1,101928376
7199,MLH3,27030
7200,OIT3,170392
7201,CLECL1,160365
7202,PPP2R1B,5519
7203,MIR3670-2,100846994
7204,AC138356.1,102723701
7205,LINC01828,101927661
7206,LINC02155,111082988
7207,UBAC2-AS1,100289373
7208,ZNF852,285346
7209,OR7A17,26333
7210,RPP14,11102
7211,LIG1,3978
7212,CCP110,9738
7213,HAL,3034
7214,ARMH4,145407
7215,KHSRP,8570
7216,MYD88,4615
7217,TTC1,7265
7218,SLC39A12-AS1,100129213
7219,CBR1,873
7220,MIR2861,100422910
7221,TOX,9760
7222,KRT82,3888
7223,TTC32,130502
7224,CLNS1A,1207
7225,PLK3,1263
7226,THRB,7068
7227,LINC01688,105371644
7228,ZCCHC24,219654
7229,SNORA46,677827
7230,EIF1AD,84285
7231,CHAF1A,10036
7232,PGM2L1,283209
7233,MIR548I1,100302204
7234,ATP11A,23250
7235,GAR1,54433
7236,FAM71B,153745
7237,OR52D1,390066
7238,MYLK-AS2,100873940
7239,AC019155.2,101928254
7240,CSTB,1476
7241,L3MBTL2,83746
7242,ADRA1B,147
7243,PROM2,150696
7244,ESRP2,80004
7245,PLEKHH3,79990
7246,SNTG1,54212
7247,LINC01152,102606463
7248,SMCR2,105371564
7249,MYORG,57462
7250,ITPKA,3706
7251,PCF11,51585
7252,NUFIP1,26747
7253,MIR5708,100847056
7254,HOXA2,3199
7255,ASNS,440
7256,NBAS,51594
7257,CIART,148523
7258,MX2,4600
7259,CEROX1,115804232
7260,AGBL2,79841
7261,PCLO,27445
7262,USP17L10,100287144
7263,TMEM88B,643965
7264,LINC02481,339988
7265,MIR221,407006
7266,DDX42,11325
7267,KRAS,3845
7268,TBC1D26,353149
7269,TAF1D,79101
7270,NRXN1,9378
7271,DNAI4,79819
7272,TOR4A,54863
7273,SELENOT,51714
7274,KCTD13,253980
7275,AC073349.1,441239
7276,AP000679.1,107984399
7277,NAA35,60560
7278,CNNM1,26507
7279,DAPP1,27071
7280,TEX44,165100
7281,AP3S2,10239
7282,LINC02359,101927464
7283,AFTPH,54812
7284,HERPUD1,9709
7285,CRACR2B,283229
7286,NXNL1,115861
7287,AC083805.1,283387
7288,GLB1L,79411
7289,SOWAHC,65124
7290,VSIG10L,147645
7291,H4C9,8294
7292,NARS2,79731
7293,ZNF586,54807
7294,CORT,1325
7295,PUS1,80324
7296,DAGLA,747
7297,PKIA,5569
7298,CHMP1B,57132
7299,GIMAP2,26157
7300,CCR8,1237
7301,VSIR,64115
7302,RAP2C-AS1,101928578
7303,PRELP,5549
7304,ACTG2,72
7305,TGM6,343641
7306,PKMYT1,9088
7307,CHIAP2,149620
7308,FPGT,8790
7309,SGTB,54557
7310,PROZ,8858
7311,MIR9-1,407046
7312,RHAG,6005
7313,MIR1180,100302256
7314,GALT,2592
7315,MIR6732,102465438
7316,LIG3,3980
7317,SH3RF3,344558
7318,EIF3CL,728689
7319,OTUD1,220213
7320,ADD3-AS1,100505933
7321,HNRNPD,3184
7322,MIR621,693206
7323,ZNF732,654254
7324,AC005837.1,105274304
7325,MIR3142,100422938
7326,RNVU1-15,101954267
7327,LEPR,3953
7328,IQUB,154865
7329,ZDHHC23,254887
7330,SNORD3J,109616985
7331,GNRH2,2797
7332,LZTR1,8216
7333,NOSIP,51070
7334,MIR4485,100616263
7335,MALT1,10892
7336,ANKRD65,441869
7337,SNRPD1,6632
7338,NPFFR1,64106
7339,AC007405.3,285141
7340,ZNF765,91661
7341,XRN2,22803
7342,AC092171.3,100129484
7343,YBX1,4904
7344,KIF25-AS1,100505879
7345,PTGDR,5729
7346,LINC02042,101929694
7347,DHRS7C,201140
7348,POTED,317754
7349,UQCR11,10975
7350,FCGBP,8857
7351,PM20D1,148811
7352,ASAH2B,653308
7353,ETS1,2113
7354,NDUFAF5,79133
7355,LRRC31,79782
7356,ENO1-AS1,100505975
7357,PYCARD-AS1,100652740
7358,TUBA3C,7278
7359,ODF3L2,284451
7360,IQCF5-AS1,101928999
7361,TNFAIP8,25816
7362,EMX1,2016
7363,RAG2,5897
7364,TLR2,7097
7365,SOST,50964
7366,DCAF12L2,340578
7367,OR8G5,219865
7368,ZNF556,80032
7369,SNPH,9751
7370,FAM221B,392307
7371,DGLUCY,80017
7372,FSCN1,6624
7373,C5orf17,439936
7374,FANCA,2175
7375,ABCD1,215
7376,FAM71E2,284418
7377,FAM110C,642273
7378,SLC25A14,9016
7379,LINC00443,100874173
7380,SLFN12L,100506736
7381,FABP3,2170
7382,SLC9C1,285335
7383,SPATA33,124045
7384,MIR1245B,100616324
7385,PHOX2A,401
7386,LINC01861,105378238
7387,SNORD90,692206
7388,DEFT1P,170949
7389,LYNX1,66004
7390,EBLN3P,100506710
7391,UPK3B,105375355
7392,LINC01567,400511
7393,CLN3,1201
7394,KRTAP4-9,100132386
7395,NDST3,9348
7396,PNMT,5409
7397,MIR135A1,406925
7398,MIR1302-6,100302140
7399,IL1R2,7850
7400,CATSPERB,79820
7401,HEIH,100859930
7402,GPR158-AS1,100128811
7403,TCOF1,6949
7404,C12orf73,728568
7405,NLRP2,55655
7406,RECQL,5965
7407,INSYN2B,100131897
7408,LINC00557,100861544
7409,MIR31,407035
7410,OR8U1,219417
7411,BIK,638
7412,LINC01095,100505545
7413,MAD2L1BP,9587
7414,MIR4669,100616236
7415,LINC01399,104310353
7416,TMEM69,51249
7417,MIR3620,100500810
7418,NUP42,11097
7419,TNFRSF21,27242
7420,TOP3A,7156
7421,LYRM2,57226
7422,C2orf50,130813
7423,FAM122B,159090
7424,TCEANC2,127428
7425,OPN1MW2,728458
7426,ROM1,6094
7427,CD68,968
7428,NAA16,79612
7429,MRPL4,51073
7430,MRGPRF-AS1,101928200
7431,RAB14,51552
7432,FGF1,2246
7433,B3GALNT1,8706
7434,HNRNPCL3,649330
7435,NFKBIA,4792
7436,FAM230H,100996335
7437,MVP,9961
7438,OR1D5,8386
7439,LIMS1,3987
7440,TMEM126B,55863
7441,MS4A18,728588
7442,CSAG2,102723547
7443,MIR548AU,100847045
7444,ZNF75D,7626
7445,SPRYD4,283377
7446,CHODL,140578
7447,MIR4300HG,101928989
7448,PSAP,5660
7449,SLC26A4,5172
7450,MIR6842,102465507
7451,LIM2,3982
7452,OR10H1,26539
7453,TAS2R4,50832
7454,CCDC196,440184
7455,SLC44A1,23446
7456,TPCN1,53373
7457,TEF,7008
7458,MIR3605,100500853
7459,TNFSF13,8741
7460,THOC5,8563
7461,MIR4464,100616109
7462,PCSK9,255738
7463,MIR1265,100302116
7464,MRAP,56246
7465,ST6GALNAC3,256435
7466,KEAP1,9817
7467,CTSG,1511
7468,FAM83H,286077
7469,COX15,1355
7470,GRID1,2894
7471,C17orf107,100130311
7472,RBM18,92400
7473,RWDD4,201965
7474,Z84468.1,284933
7475,TFG,10342
7476,ATXN7L3,56970
7477,SNORD99,692212
7478,EYA2,2139
7479,KCNAB3,9196
7480,GTF2E1,2960
7481,LNCSRLR,109729161
7482,ALG11,440138
7483,CROCC2,728763
7484,PRR29-AS1,400612
7485,SNORA80E,677823
7486,AC005772.1,101928475
7487,TNFAIP3,7128
7488,MIR183,406959
7489,BACE1,23621
7490,PROS1,5627
7491,MIR4317,100422840
7492,DERL1,79139
7493,RWDD2B,10069
7494,NFE2L3,9603
7495,RBBP6,5930
7496,BUB1B,701
7497,SRRM2,23524
7498,MIR1202,100302259
7499,PCOLCE-AS1,100129845
7500,DYNC1LI1,51143
7501,MS4A14,84689
7502,MLX,6945
7503,MAP3K13,9175
7504,COA7,65260
7505,AC007786.1,105372352
7506,SI,6476
7507,DEFB103B,55894
7508,TXNDC9,10190
7509,LINC02694,400359
7510,CLIC2,1193
7511,COL5A1,1289
7512,ZMYND10,51364
7513,UXT,8409
7514,CTSW,1521
7515,LINC01775,101928602
7516,MIR296,407022
7517,SLC9A5,6553
7518,MIR199B,406978
7519,TACSTD2,4070
7520,BPHL,670
7521,MIR455,619556
7522,GPC6,10082
7523,MIR4286,100422982
7524,C2CD2,25966
7525,IRF1,3659
7526,DHX33-DT,105371506
7527,C14orf119,55017
7528,ZNF668,79759
7529,LST1,7940
7530,NPIPB13,613037
7531,CSRNP3,80034
7532,PASK,23178
7533,ELMO2,63916
7534,OR2W3,343171
7535,RNF126,55658
7536,KLF4,9314
7537,BCORP1,286554
7538,AMELX,265
7539,IGFBP7,3490
7540,MOCS2,4338
7541,ZNF84,7637
7542,DLAT,1737
7543,MIR497HG,100506755
7544,STX12,23673
7545,TTC9C,283237
7546,RPUSD1,113000
7547,MIR302F,100302131
7548,BBOX1,8424
7549,USP6,9098
7550,OXNAD1,92106
7551,MRPS30,10884
7552,RUSC1-AS1,284618
7553,MIR326,442900
7554,FAM13C,220965
7555,HSF2BP,11077
7556,PIN4,5303
7557,GOLGA8N,643699
7558,MIR7106,102466222
7559,MIR659,724029
7560,C9orf85,138241
7561,TSPAN13,27075
7562,AP1S3,130340
7563,KRT19,3880
7564,SMUG1,23583
7565,EFCAB14,9813
7566,IMP4,92856
7567,TSEN34,79042
7568,LINC01203,100133123
7569,CLSTN2,64084
7570,MRPS17,51373
7571,MIR1253,100302208
7572,UNKL,64718
7573,NUDT16,131870
7574,TPST1,8460
7575,SNORA59A,677882
7576,NRTN,4902
7577,BIVM-ERCC5,100533467
7578,KPNA3,3839
7579,MIR6862-1,102465520
7580,OR5H2,79310
7581,ZNF544,27300
7582,AC098872.1,729254
7583,C5orf66-AS1,101927953
7584,OPALIN,93377
7585,CNGA1,1259
7586,MRPS14,63931
7587,MIR4684,100616391
7588,MIR4720,100616150
7589,CSNK1G2-AS1,255193
7590,PARP16,54956
7591,CALR3,125972
7592,LRRC29,26231
7593,MIR6867,102465523
7594,AFF4,27125
7595,ADAMTS13,11093
7596,DPYSL5,56896
7597,PRECSIT,283487
7598,CYRIA,81553
7599,GLIPR1L1,256710
7600,MIR1244-2,100422885
7601,LYPD2,137797
7602,FANK1-AS1,101410540
7603,SLC51A,200931
7604,PXT1,222659
7605,MIR4300,100422823
7606,SIT1,27240
7607,RUNDC3B,154661
7608,XXYLT1-AS1,100874528
7609,DUSP4,1846
7610,GSG1L,146395
7611,CHEK2,11200
7612,MALL,7851
7613,LINC01082,100506542
7614,TPSB2,64499
7615,TMEM178B,100507421
7616,HES6,55502
7617,TMEM215,401498
7618,CLIC6,54102
7619,OR1E2,8388
7620,MIR3651,100500918
7621,ZMAT1,84460
7622,C1R,715
7623,SWSAP1,126074
7624,FOXN2,3344
7625,C11orf42,160298
7626,LINC00158,54072
7627,MIR4773-1,100616392
7628,TP53TG3B,729355
7629,MIR124-2,406908
7630,MIR4763,100616143
7631,PUSL1,126789
7632,PPP1R18,170954
7633,DNAJB2,3300
7634,TDRKH,11022
7635,MUC5B-AS1,112577518
7636,GDI1,2664
7637,TMEM99,147184
7638,IQCJ-SCHIP1,29970
7639,MIR505,574508
7640,LINC00426,100188949
7641,CPSF6,11052
7642,AL596223.1,101928994
7643,METTL9,51108
7644,SNORA80A,677846
7645,DYDC2,84332
7646,ZCCHC4,29063
7647,CFAP92,57501
7648,NBPF25P,101929780
7649,ZDHHC12,84885
7650,PDE6B-AS1,101928521
7651,MIR624,693209
7652,MSANTD3,91283
7653,CLGN,1047
7654,PLIN4,729359
7655,AC117377.1,101928937
7656,MIR572,693157
7657,MIR3692,100500899
7658,DPY19L4,286148
7659,PLOD1,5351
7660,ZBTB7B,51043
7661,GALC,2581
7662,GATM,2628
7663,ARL8B,55207
7664,ATF3,467
7665,PARP4,143
7666,RUSF1,64755
7667,TBCA,6902
7668,MIR1307,100302174
7669,AIRE,326
7670,MIR548AI,100616347
7671,LINC02837,101928144
7672,ZCCHC14,23174
7673,FBXO40,51725
7674,SNORD109B,338429
7675,LINC01725,101927560
7676,DDX46,9879
7677,AC090985.2,104613533
7678,ANO1,55107
7679,AC109446.2,102723692
7680,SNCA-AS1,644248
7681,FAM25A,643161
7682,SPATA8,145946
7683,ATP6V0B,533
7684,RNF7,9616
7685,NME3,4832
7686,GLA,2717
7687,H2AB1,474382
7688,ARL6IP4,51329
7689,MIR4652,100616206
7690,ADAR,103
7691,LCE1C,353133
7692,MRPL13,28998
7693,HOXC-AS1,100874363
7694,CRCP,27297
7695,SULT1B1,27284
7696,DNAJC25,548645
7697,STPG3,441476
7698,ZBTB25,7597
7699,GSR,2936
7700,TAS2R3,50831
7701,SF3B2,10992
7702,TFF1,7031
7703,KPNA4,3840
7704,MIR4715,100616474
7705,PTGDS,5730
7706,LINC02177,101927009
7707,GPR161,23432
7708,LINC01121,400952
7709,SLC25A38,54977
7710,IL12B,3593
7711,PSMG3,84262
7712,KCNJ1,3758
7713,SPATA31A1,647060
7714,METRN,79006
7715,CCDC114,93233
7716,S100G,795
7717,MAP2K5,5607
7718,MIR6501,102465248
7719,RBP3,5949
7720,RALY,22913
7721,ZNF837,116412
7722,TMBIM6,7009
7723,FAM98C,147965
7724,BHLHE41,79365
7725,GLG1,2734
7726,LINC02429,105377247
7727,C19orf67,646457
7728,ABI1,10006
7729,ARID4B,51742
7730,TRAF3IP1,26146
7731,PLAGL1,5325
7732,WASHC2C,253725
7733,HABP2,3026
7734,MIR548AD,100616475
7735,CELSR1,9620
7736,IFNW1,3467
7737,NFE2L2,4780
7738,CSRNP1,64651
7739,PABPC1L2B-AS1,101928345
7740,GRINA,2907
7741,DNAH10,196385
7742,ZNF860,344787
7743,AC136285.1,101928708
7744,FPGT-TNNI3K,100526835
7745,ATP9B,374868
7746,TTC38,55020
7747,MIR329-2,574409
7748,FTX,100302692
7749,TYK2,7297
7750,CERT1,10087
7751,SNAI3-AS1,197187
7752,MTSS1,9788
7753,LINC02550,105369490
7754,ZNF555,148254
7755,AWAT2,158835
7756,IFNAR2,3455
7757,CBLL2,158506
7758,ZNF35,7584
7759,PCNP,57092
7760,TYW3,127253
7761,OSTN,344901
7762,NPR1,4881
7763,CUX2,23316
7764,TRIP6,7205
7765,ARPC3,10094
7766,SCARNA6,677772
7767,L3MBTL3,84456
7768,LONRF3,79836
7769,FGF12-AS1,100873986
7770,SPAG9,9043
7771,EPHA2,1969
7772,ZNF843,283933
7773,MIS18BP1,55320
7774,CNTD1,124817
7775,TAAR2,9287
7776,TMEM131,23505
7777,NCK2,8440
7778,USP7,7874
7779,LHFPL2,10184
7780,MAPRE3-AS1,100129724
7781,ANO7,50636
7782,NYAP1,222950
7783,ATP5MF,9551
7784,PDE4B-AS1,101927139
7785,SUPT20H,55578
7786,ACLY,47
7787,SLCO3A1,28232
7788,MYBBP1A,10514
7789,GPBP1,65056
7790,MIR93,407050
7791,CD300LG,146894
7792,MIR3591,100616357
7793,MIR614,693199
7794,ZKSCAN3,80317
7795,SAA4,6291
7796,DENND6A-DT,101929159
7797,HMGCS2,3158
7798,MIR181B2,406956
7799,XIRP2,129446
7800,DCAF8L2,347442
7801,DDTL,100037417
7802,ASIC1,41
7803,LRGUK,136332
7804,GABRA1,2554
7805,OR7C2,26658
7806,WIZ,58525
7807,FRYL,285527
7808,RLN1,6013
7809,SECISBP2,79048
7810,RAB38,23682
7811,DRGX,644168
7812,ASS1,445
7813,ARSD-AS1,100506356
7814,MIR4504,100616261
7815,RYR3,6263
7816,SNORD26,9302
7817,MIR548AY,102465247
7818,LINC00449,106478991
7819,HYI,81888
7820,SIM1,6492
7821,PAUPAR,440034
7822,BGLAP,632
7823,EGR4,1961
7824,C5orf46,389336
7825,AC021393.1,105375861
7826,ALKBH3-AS1,100507300
7827,HCN4,10021
7828,ZNF778,197320
7829,MUC13,56667
7830,PIP4P1,90809
7831,GRIFIN,402635
7832,SLC25A48,153328
7833,MRPS18B,28973
7834,ATAD1,84896
7835,SCRT1,83482
7836,VLDLR,7436
7837,DDR2,4921
7838,RPL13,6137
7839,GOLPH3,64083
7840,LOXL4,84171
7841,ALDH1L2,160428
7842,TUBB4BP6,107987035
7843,CACNB2,783
7844,H4C7,8369
7845,SPRR4,163778
7846,OR10J1,26476
7847,ZNF252P,286101
7848,TFR2,7036
7849,MIR6124,102466906
7850,PALMD,54873
7851,SLC22A6,9356
7852,LAMP3,27074
7853,COLQ,8292
7854,HTRA4,203100
7855,HECW1,23072
7856,SMPD2,6610
7857,AURKAIP1,54998
7858,FARS2,10667
7859,SHISA8,440829
7860,CTXND1,100996492
7861,LINC01701,107985456
7862,AC010531.4,101928682
7863,TCF7L1-IT1,100874334
7864,CKAP5,9793
7865,SCARF2,91179
7866,TCHH,7062
7867,UPF3A,65110
7868,MIR5189,100847057
7869,LINC02737,105369443
7870,CPXCR1,53336
7871,LSM11,134353
7872,LINC02884,105378909
7873,ZMYND19,116225
7874,DHX58,79132
7875,OR4C12,283093
7876,LINC01447,101929086
7877,RB1CC1,9821
7878,SLC18A2,6571
7879,HDAC4-AS1,101928111
7880,CD1D,912
7881,MIR4481,100616320
7882,S1PR3,1903
7883,PNPLA6,10908
7884,TERF2,7014
7885,MGA,23269
7886,LINC00637,145216
7887,NOC3L,64318
7888,MIR6834,102465501
7889,PITPNM2,57605
7890,AGAP11,119385
7891,CLEC9A,283420
7892,CMSS1,84319
7893,MIR148B,442892
7894,FAM106C,100129396
7895,EPB42,2038
7896,COMMD2,51122
7897,MIR6859-3,102465910
7898,HIRIP3,8479
7899,SFXN1,94081
7900,SRPRA,6734
7901,MIR181C,406957
7902,FLRT3,23767
7903,ISL1,3670
7904,CITED2,10370
7905,GABRE,2564
7906,SPDYE2B,100310812
7907,LINC01990,101929607
7908,DUBR,344595
7909,CEP350,9857
7910,MAP3K10,4294
7911,MRAP2,112609
7912,MIR384,494333
7913,MIR3162,100422880
7914,KSR1,8844
7915,SERPINE2,5270
7916,RAVER2,55225
7917,HYAL3,8372
7918,RAF1,5894
7919,GK5,256356
7920,PKD1L3,342372
7921,SMIM10,644538
7922,MIR498,574460
7923,SNORD34,26817
7924,RPL21,6144
7925,SULT1C2P1,151234
7926,A4GNT,51146
7927,CHCHD5,84269
7928,HTR2A-AS1,100874082
7929,KIF23,9493
7930,LINC00667,339290
7931,CYP4F35P,284233
7932,SNORA41,619569
7933,MIR4752,100616171
7934,SEMA3F-AS1,100129060
7935,FOXJ2,55810
7936,H4-16,121504
7937,WNT7B,7477
7938,MUCL3,135656
7939,BRICD5,283870
7940,SLC25A39,51629
7941,MAGI2,9863
7942,AGER,177
7943,NEIL2,252969
7944,SEMA4G,57715
7945,CASP4LP,643733
7946,DPAGT1,1798
7947,EBI3,10148
7948,PGBD2,267002
7949,LRRC72,100506049
