,gene_symbol,ensembl_id
42936,AC243571.2,ENSG00000277501
42937,AC141557.1,ENSG00000256673
42938,AL035665.1,ENSG00000229771
42939,CHST2,ENSG00000175040
42940,TSSK6,ENSG00000178093
42941,SAPCD1-AS1,ENSG00000235663
42942,RPL12P24,ENSG00000243601
42943,NAPSB,ENSG00000131401
42944,AL033519.1,ENSG00000212579
42945,LINC02842,ENSG00000254119
42946,DOCK4,ENSG00000128512
42947,CAHM,ENSG00000270419
42948,TSPAN14,ENSG00000108219
42949,AP001830.2,ENSG00000255482
42950,C1orf87,ENSG00000162598
42951,LRRC15,ENSG00000172061
42952,AL161938.1,ENSG00000261411
42953,MCUB,ENSG00000005059
42954,POLR2J2,ENSG00000228049
42955,TUBB8P11,ENSG00000234711
42956,CDCA4,ENSG00000170779
42957,RN7SKP246,ENSG00000201423
42958,CAPN15,ENSG00000103326
42959,HOXA11-AS,ENSG00000240990
42960,CLPTM1L,ENSG00000049656
42961,XKR5,ENSG00000275591
42962,HNRNPA1P11,ENSG00000264315
42963,,ENSG00000199856
42964,CPEB1,ENSG00000214575
42965,AC090753.1,ENSG00000254000
42966,LINC02255,ENSG00000277718
42967,NIPA2P3,ENSG00000271486
42968,NPAP1P3,ENSG00000237740
42969,MDFI,ENSG00000112559
42970,,ENSG00000248599
42971,ETV4,ENSG00000175832
42972,LILRP2,ENSG00000170858
42973,ZNF738,ENSG00000172687
42974,OR10P1,ENSG00000175398
42975,AC117522.3,ENSG00000250253
42976,AC092839.1,ENSG00000234943
42977,OR1F2P,ENSG00000203581
42978,LINC00662,ENSG00000261824
42979,TMEM202,ENSG00000187806
42980,FAM90A7P,ENSG00000285975
42981,RPL35AP11,ENSG00000241103
42982,WEE2-AS1,ENSG00000228775
42983,AC091804.1,ENSG00000243635
42984,AL078595.1,ENSG00000220370
42985,STEAP1,ENSG00000164647
42986,AL138963.2,ENSG00000270381
42987,AC005034.3,ENSG00000270696
42988,AC103952.1,ENSG00000253596
42989,C5orf46,ENSG00000178776
42990,AC004253.1,ENSG00000263990
42991,CAPS,ENSG00000105519
42992,PPFIA4,ENSG00000143847
42993,IQCA1-AS1,ENSG00000232893
42994,AP3D1,ENSG00000065000
42995,AL031597.1,ENSG00000230634
42996,IQCA1,ENSG00000132321
42997,AC002368.1,ENSG00000237741
42998,TIMM13,ENSG00000099800
42999,AC008507.3,ENSG00000278895
43000,ZC3H11B,ENSG00000215817
43001,GYPB,ENSG00000250361
43002,CDC45,ENSG00000093009
43003,AL590282.2,ENSG00000284994
43004,KRT18P46,ENSG00000235716
43005,AC097467.3,ENSG00000250910
43006,OR10AE1P,ENSG00000271890
43007,OLFM1,ENSG00000130558
43008,AL139288.1,ENSG00000231563
43009,AP003110.1,ENSG00000255084
43010,AC005070.3,ENSG00000272918
43011,CPZ,ENSG00000109625
43012,AL353997.2,ENSG00000264177
43013,AC245128.1,ENSG00000215765
43014,AC099850.2,ENSG00000265303
43015,HMGB1P18,ENSG00000236407
43016,FLYWCH2,ENSG00000162076
43017,ELK1,ENSG00000126767
43018,LMCD1-AS1,ENSG00000227110
43019,EYS,ENSG00000188107
43020,AC008622.3,ENSG00000275862
43021,AC245028.3,ENSG00000274381
43022,OR4A44P,ENSG00000255053
43023,GH1,ENSG00000259384
43024,LINC01226,ENSG00000284543
43025,CCDC188,ENSG00000234409
43026,,ENSG00000212551
43027,AC016405.3,ENSG00000272384
43028,LINC02215,ENSG00000249128
43029,RNF14P4,ENSG00000223500
43030,AC091834.1,ENSG00000278734
43031,AP003041.2,ENSG00000255535
43032,TUSC2,ENSG00000114383
43033,SHLD1,ENSG00000171984
43034,C15orf61,ENSG00000189227
43035,SUCLA2P2,ENSG00000233107
43036,AC009495.2,ENSG00000232411
43037,MSL2,ENSG00000174579
43038,AC008147.2,ENSG00000257298
43039,TTC30A,ENSG00000197557
43040,AL031736.2,ENSG00000229757
43041,EVA1B,ENSG00000142694
43042,AL355140.1,ENSG00000243888
43043,AC105265.2,ENSG00000273461
43044,DYNC1H1,ENSG00000197102
43045,AL354919.1,ENSG00000203620
43046,CCNJP1,ENSG00000227491
43047,AC140504.1,ENSG00000261130
43048,RAD51AP1P1,ENSG00000214283
43049,RBMY2FP,ENSG00000243040
43050,AC025465.2,ENSG00000248600
43051,TRAF3IP2-AS1,ENSG00000231889
43052,AC011815.1,ENSG00000268573
43053,CLEC4C,ENSG00000198178
43054,AC079154.1,ENSG00000228400
43055,AC016987.1,ENSG00000259620
43056,MAT2A,ENSG00000168906
43057,AL136172.1,ENSG00000269846
43058,AC011921.3,ENSG00000270553
43059,MTCYBP27,ENSG00000259012
43060,GPX1,ENSG00000233276
43061,AC069277.2,ENSG00000223719
43062,RN7SKP251,ENSG00000276309
43063,AC012494.1,ENSG00000227088
43064,OBSCN,ENSG00000154358
43065,ETS2,ENSG00000157557
43066,PPP1R26P5,ENSG00000232771
43067,VN1R53P,ENSG00000236313
43068,PTCSC3,ENSG00000259104
43069,SETP15,ENSG00000226536
43070,MTND5P6,ENSG00000228440
43071,AC135628.1,ENSG00000260109
43072,AL353583.1,ENSG00000279029
43073,AC140125.2,ENSG00000249109
43074,AC099654.7,ENSG00000284221
43075,AL445224.1,ENSG00000234117
43076,ANKRD19P,ENSG00000187984
43077,TRPS1,ENSG00000104447
43078,AC025263.1,ENSG00000247131
43079,AC025278.1,ENSG00000268845
43080,VRK3,ENSG00000105053
43081,VDAC1P12,ENSG00000227254
43082,AC119427.2,ENSG00000286600
43083,XYLT2,ENSG00000015532
43084,AL449043.1,ENSG00000227917
43085,UBE2D4,ENSG00000078967
43086,AC022447.4,ENSG00000248878
43087,AC093525.5,ENSG00000261288
43088,AC004936.1,ENSG00000287409
43089,AC009292.1,ENSG00000245719
43090,AHRR,ENSG00000063438
43091,CYB5B,ENSG00000103018
43092,ADAMTS7P4,ENSG00000218052
43093,IFT74,ENSG00000096872
43094,PPIAP67,ENSG00000237260
43095,AC007743.1,ENSG00000233251
43096,LINC00934,ENSG00000281196
43097,PLEKHH1,ENSG00000054690
43098,Z85996.3,ENSG00000287891
43099,MYO3A,ENSG00000095777
43100,TERF1P1,ENSG00000173231
43101,AC097462.1,ENSG00000248209
43102,LY6G6E,ENSG00000255552
43103,SYNE1,ENSG00000131018
43104,IZUMO1R,ENSG00000183560
43105,AC097381.2,ENSG00000251460
43106,ATG16L1,ENSG00000085978
43107,RAD50,ENSG00000113522
43108,TFAP2E-AS1,ENSG00000239636
43109,CLDN12,ENSG00000157224
43110,EIF1P1,ENSG00000229875
43111,AL583805.2,ENSG00000235389
43112,AL138954.1,ENSG00000286929
43113,AL161941.1,ENSG00000287410
43114,GSPT1,ENSG00000103342
43115,ZNF546,ENSG00000187187
43116,POM121C,ENSG00000272391
43117,AL136038.2,ENSG00000258800
43118,KRT18P3,ENSG00000215553
43119,EXTL3-AS1,ENSG00000246339
43120,AC133528.1,ENSG00000273113
43121,Z82215.1,ENSG00000287269
43122,RPS4XP15,ENSG00000240721
43123,SRSF1,ENSG00000136450
43124,RALGAPA2,ENSG00000188559
43125,AC092692.1,ENSG00000279349
43126,NTRK1,ENSG00000198400
43127,NMD3,ENSG00000169251
43128,PA2G4P5,ENSG00000225580
43129,AC111188.2,ENSG00000270897
43130,AC125616.1,ENSG00000256008
43131,AC020922.2,ENSG00000268729
43132,AC121338.2,ENSG00000278385
43133,KLF3,ENSG00000109787
43134,FTLP12,ENSG00000265095
43135,AP001267.4,ENSG00000269944
43136,AL445466.1,ENSG00000226211
43137,ECH1,ENSG00000104823
43138,APOBEC1,ENSG00000111701
43139,MAPK11,ENSG00000185386
43140,RNA5S15,ENSG00000201925
43141,LINC02070,ENSG00000241328
43142,AC087620.1,ENSG00000253754
43143,AP003392.5,ENSG00000272186
43144,CTNNA1,ENSG00000044115
43145,AC090617.7,ENSG00000279340
43146,AC093281.1,ENSG00000212930
43147,AKAP8,ENSG00000105127
43148,SLC25A16,ENSG00000122912
43149,AC004080.11,ENSG00000277553
43150,ZNRF3-IT1,ENSG00000235786
43151,AC105420.1,ENSG00000248237
43152,CYP27A1,ENSG00000135929
43153,AC069287.3,ENSG00000255229
43154,AP000347.1,ENSG00000272578
43155,AC037198.2,ENSG00000278621
43156,AP001541.1,ENSG00000279295
43157,AL049869.3,ENSG00000259160
43158,MOXD2P,ENSG00000240268
43159,CYP17A1,ENSG00000148795
43160,POP1,ENSG00000104356
43161,AC112187.1,ENSG00000213956
43162,AC092845.1,ENSG00000287832
43163,GLYR1,ENSG00000140632
43164,NEK2,ENSG00000117650
43165,AC005355.1,ENSG00000250994
43166,AC021755.3,ENSG00000275636
43167,GLT1D1,ENSG00000151948
43168,CITED4,ENSG00000179862
43169,LHX8,ENSG00000162624
43170,AC005301.1,ENSG00000273244
43171,AC015722.2,ENSG00000274312
43172,SLC23A3,ENSG00000213901
43173,SNORA24B,ENSG00000206903
43174,HAL,ENSG00000084110
43175,AL136295.6,ENSG00000276698
43176,AC022616.1,ENSG00000234713
43177,LINC00997,ENSG00000281332
43178,AL121762.2,ENSG00000287288
43179,ECI2,ENSG00000198721
43180,FUT8-AS1,ENSG00000276116
43181,AL356596.1,ENSG00000279972
43182,RPH3A,ENSG00000089169
43183,SRSF12,ENSG00000154548
43184,AC108448.3,ENSG00000285644
43185,OIP5,ENSG00000104147
43186,ZNHIT1,ENSG00000106400
43187,ZNF250,ENSG00000196150
43188,AC091074.3,ENSG00000287020
43189,FP700111.1,ENSG00000224363
43190,SLC25A36P1,ENSG00000267781
43191,BSPRY,ENSG00000119411
43192,SDR39U1,ENSG00000100445
43193,TEAD2,ENSG00000074219
43194,AC239800.1,ENSG00000223779
43195,AL109954.2,ENSG00000276638
43196,TARDBP,ENSG00000120948
43197,RPL38,ENSG00000172809
43198,FAM138B,ENSG00000226516
43199,IGLV3-21,ENSG00000211662
43200,PPP1R12BP1,ENSG00000229238
43201,AL359764.1,ENSG00000286496
43202,AC008753.2,ENSG00000269564
43203,S100A3,ENSG00000188015
43204,AC108693.1,ENSG00000239280
43205,AC090695.1,ENSG00000259381
43206,AL360178.1,ENSG00000286313
43207,AC008764.6,ENSG00000269399
43208,BICD1,ENSG00000151746
43209,FABP9,ENSG00000205186
43210,PPIAP29,ENSG00000214975
43211,TNFRSF14-AS1,ENSG00000238164
43212,DPP4,ENSG00000197635
43213,CRACR2A,ENSG00000130038
43214,LINC00477,ENSG00000197503
43215,RPL3P7,ENSG00000225093
43216,DISC1-IT1,ENSG00000226758
43217,AC090311.1,ENSG00000240983
43218,OR4A42P,ENSG00000254674
43219,LINC02570,ENSG00000237923
43220,LDHA,ENSG00000134333
43221,LITAF,ENSG00000189067
43222,AC139099.3,ENSG00000279143
43223,AL589826.2,ENSG00000283010
43224,TSEN15,ENSG00000198860
43225,ZNF592,ENSG00000166716
43226,PEDS1,ENSG00000240849
43227,AC145124.1,ENSG00000255495
43228,STXBP4,ENSG00000166263
43229,SNRPFP4,ENSG00000235627
43230,AL359091.4,ENSG00000273186
43231,CTSL3P,ENSG00000188029
43232,AL513317.1,ENSG00000287139
43233,RPLP0P2,ENSG00000243742
43234,HNRNPA1P49,ENSG00000233231
43235,PJA2,ENSG00000198961
43236,MORF4L1,ENSG00000185787
43237,MTCYBP2,ENSG00000217179
43238,FZD9,ENSG00000188763
43239,FOXR2,ENSG00000189299
43240,HNRNPA1P30,ENSG00000233780
43241,ABCF2,ENSG00000033050
43242,AC008758.1,ENSG00000196826
43243,HELLPAR,ENSG00000281344
43244,VSIG8,ENSG00000243284
43245,Z95152.1,ENSG00000237719
43246,AC135050.1,ENSG00000232748
43247,SERPINB6,ENSG00000124570
43248,AL136171.2,ENSG00000286071
43249,AC091132.3,ENSG00000266918
43250,AC008766.1,ENSG00000286741
43251,TMEM223,ENSG00000168569
43252,HMOX2,ENSG00000103415
43253,NMB,ENSG00000197696
43254,FAM118B,ENSG00000197798
43255,SIN3B,ENSG00000127511
43256,AL356488.2,ENSG00000270066
43257,MRPL48P1,ENSG00000238076
43258,BX546450.2,ENSG00000270052
43259,AC009093.4,ENSG00000260953
43260,LINC02439,ENSG00000255814
43261,LINC01278,ENSG00000235437
43262,,ENSG00000274883
43263,AC002127.1,ENSG00000227979
43264,SHC3,ENSG00000148082
43265,BTBD16,ENSG00000138152
43266,AC108142.1,ENSG00000248266
43267,RN7SKP18,ENSG00000251814
43268,LRBA,ENSG00000198589
43269,CTXND1,ENSG00000259417
43270,AC115223.1,ENSG00000243199
43271,PDS5A,ENSG00000121892
43272,LINC00508,ENSG00000256971
43273,AC063952.4,ENSG00000282950
43274,AC011676.5,ENSG00000280035
43275,KMT2C,ENSG00000055609
43276,AP003086.3,ENSG00000288393
43277,TRAV19,ENSG00000211799
43278,TMEM132D,ENSG00000151952
43279,SETD5,ENSG00000168137
43280,AC027644.4,ENSG00000284461
43281,OR2Y1,ENSG00000174339
43282,RNF115,ENSG00000265491
43283,AC011468.1,ENSG00000260160
43284,CRIP1,ENSG00000213145
43285,HUWE1,ENSG00000086758
43286,ZNF736P4Y,ENSG00000236379
43287,TSTD1,ENSG00000215845
43288,SOCS2,ENSG00000120833
43289,AC106782.6,ENSG00000278887
43290,ZNF211,ENSG00000121417
43291,ZBTB22,ENSG00000236104
43292,RNA5SP268,ENSG00000252637
43293,AL691515.1,ENSG00000237283
43294,LIG1,ENSG00000105486
43295,TLX2,ENSG00000115297
43296,DUXAP1,ENSG00000259056
43297,GJD2,ENSG00000159248
43298,ZYX,ENSG00000159840
43299,AC117460.1,ENSG00000249225
43300,AC093908.1,ENSG00000280219
43301,PPIAP90,ENSG00000234557
43302,AC073176.2,ENSG00000285300
43303,PET117,ENSG00000232838
43304,PDCL3P3,ENSG00000214286
43305,KIF2A,ENSG00000068796
43306,,ENSG00000235994
43307,SLC16A13,ENSG00000174327
43308,MGAT4D,ENSG00000205301
43309,AL024507.1,ENSG00000224987
43310,C15orf40,ENSG00000169609
43311,AC096677.3,ENSG00000227048
43312,SOD1,ENSG00000142168
43313,LRRC29,ENSG00000125122
43314,AP000331.1,ENSG00000286153
43315,AC116003.1,ENSG00000264116
43316,INVS,ENSG00000119509
43317,AC020951.1,ENSG00000278897
43318,AL121916.1,ENSG00000228210
43319,DUSP5P2,ENSG00000235338
43320,AC093151.2,ENSG00000235358
43321,AC091965.5,ENSG00000279075
43322,AL356124.1,ENSG00000226149
43323,GALNT14,ENSG00000158089
43324,PFKL,ENSG00000141959
43325,METTL2A,ENSG00000087995
43326,GET1,ENSG00000182093
43327,AC008521.2,ENSG00000267725
43328,AC136443.1,ENSG00000254609
43329,SZRD1,ENSG00000055070
43330,CST11,ENSG00000125831
43331,SALRNA1,ENSG00000258952
43332,MEG3,ENSG00000214548
43333,RNU6ATAC4P,ENSG00000210181
43334,CD164L2,ENSG00000174950
43335,TMA16P2,ENSG00000232467
43336,LINC01102,ENSG00000235597
43337,TERB1,ENSG00000249961
43338,AC022296.4,ENSG00000272832
43339,RNA5SP491,ENSG00000199806
43340,AC137932.3,ENSG00000268218
43341,STX16,ENSG00000124222
43342,C1QTNF8,ENSG00000184471
43343,VSTM2A-OT1,ENSG00000224223
43344,AC016382.1,ENSG00000265670
43345,SND1-IT1,ENSG00000279078
43346,AP005210.1,ENSG00000263797
43347,AL590434.1,ENSG00000284640
43348,CLN5,ENSG00000102805
43349,PHAX,ENSG00000164902
43350,LINC01734,ENSG00000230324
43351,RNF41,ENSG00000181852
43352,AC026746.1,ENSG00000248529
43353,HAGH,ENSG00000063854
43354,OVCH1-AS1,ENSG00000257599
43355,AC012535.1,ENSG00000287615
43356,BMS1P4,ENSG00000242338
43357,ASIC4,ENSG00000072182
43358,AC103810.9,ENSG00000272400
43359,AC009560.3,ENSG00000286457
43360,,ENSG00000274799
43361,PCDHGA9,ENSG00000261934
43362,,ENSG00000277118
43363,MRPS16P2,ENSG00000232925
43364,CLDN8,ENSG00000156284
43365,AC011478.1,ENSG00000267760
43366,FAM86EP,ENSG00000251669
43367,AC010511.1,ENSG00000267509
43368,RPS3AP25,ENSG00000232385
43369,AC025277.1,ENSG00000261555
43370,AC124862.1,ENSG00000287049
43371,LMNTD2-AS1,ENSG00000254815
43372,TFR2,ENSG00000106327
43373,ZNF25,ENSG00000175395
43374,OVCH1,ENSG00000187950
43375,AL591926.1,ENSG00000274688
43376,OR7G1,ENSG00000161807
43377,AL162727.1,ENSG00000233817
43378,LINC02138,ENSG00000205015
43379,AC018755.3,ENSG00000269388
43380,AC016994.1,ENSG00000227294
43381,RPL10P11,ENSG00000230853
43382,WDR38,ENSG00000136918
43383,SLFN13,ENSG00000154760
43384,ABCC3,ENSG00000108846
43385,PRPF4B,ENSG00000112739
43386,NAALADL2-AS3,ENSG00000230292
43387,RBM12,ENSG00000244462
43388,AP003486.1,ENSG00000255455
43389,LCT,ENSG00000115850
43390,AC005840.3,ENSG00000256913
43391,LIFR-AS1,ENSG00000244968
43392,RNU1-31P,ENSG00000200745
43393,AC096745.1,ENSG00000249002
43394,UBR2,ENSG00000024048
43395,ANKRD26P4,ENSG00000229427
43396,AL449105.2,ENSG00000284867
43397,AC111186.1,ENSG00000270993
43398,SPRR2A,ENSG00000241794
43399,RNU1-47P,ENSG00000199836
43400,,ENSG00000250250
43401,AC099517.1,ENSG00000287176
43402,CDH15,ENSG00000129910
43403,MME,ENSG00000196549
43404,AC007557.3,ENSG00000236295
43405,SNX3P1Y,ENSG00000278585
43406,FTLP16,ENSG00000229735
43407,AC020891.2,ENSG00000259306
43408,AP005229.2,ENSG00000273119
43409,MSX2,ENSG00000120149
43410,AL604028.1,ENSG00000230896
43411,TAF11L5,ENSG00000284234
43412,CSTA,ENSG00000121552
43413,DDX27,ENSG00000124228
43414,TMEM138,ENSG00000149483
43415,AC098484.1,ENSG00000228452
43416,RBM5,ENSG00000003756
43417,GRM8,ENSG00000179603
43418,AC129510.1,ENSG00000265678
43419,NLGN4Y-AS1,ENSG00000228787
43420,SF3A1,ENSG00000099995
43421,TTN,ENSG00000155657
43422,FAM169B,ENSG00000283597
43423,Z97986.1,ENSG00000261691
43424,CMSS1,ENSG00000184220
43425,AC105206.2,ENSG00000254064
43426,EGILA,ENSG00000258451
43427,RN7SKP295,ENSG00000253073
43428,ABCA17P,ENSG00000238098
43429,PRELID3BP3,ENSG00000264907
43430,AC034206.1,ENSG00000250167
43431,EAF2,ENSG00000145088
43432,BX004987.1,ENSG00000278704
43433,AP002799.1,ENSG00000278859
43434,RALBP1,ENSG00000017797
43435,AC094085.1,ENSG00000243385
43436,SLC52A1,ENSG00000132517
43437,SNRPCP4,ENSG00000264186
43438,AL355922.2,ENSG00000258599
43439,CYP2T3P,ENSG00000268529
43440,AC002310.5,ENSG00000278922
43441,RNF166,ENSG00000158717
43442,MTND3P5,ENSG00000251353
43443,UBB,ENSG00000170315
43444,AC078795.3,ENSG00000270135
43445,AL139381.1,ENSG00000287635
43446,TRAV21,ENSG00000211801
43447,AC093106.2,ENSG00000236395
43448,ZNF236,ENSG00000130856
43449,OR1J4,ENSG00000239590
43450,RNF207-AS1,ENSG00000226944
43451,Z82170.1,ENSG00000279437
43452,AL391156.1,ENSG00000259016
43453,AC087762.1,ENSG00000259579
43454,S100A8,ENSG00000143546
43455,AC091932.4,ENSG00000280438
43456,IGKV6D-21,ENSG00000225523
43457,IGHV3-62,ENSG00000253132
43458,NLRP6,ENSG00000174885
43459,MYH15,ENSG00000144821
43460,AC097478.4,ENSG00000288563
43461,AC007278.2,ENSG00000236525
43462,TUBB4BP4,ENSG00000254961
43463,RP9,ENSG00000164610
43464,FLRT2,ENSG00000185070
43465,AC009133.1,ENSG00000238045
43466,AC098583.1,ENSG00000244538
43467,TWIST1,ENSG00000122691
43468,KCTD19,ENSG00000168676
43469,TMEM211,ENSG00000206069
43470,CTSH,ENSG00000103811
43471,AC010809.1,ENSG00000259287
43472,LINC00251,ENSG00000280725
43473,RNA5SP283,ENSG00000202474
43474,NEPNP,ENSG00000218233
43475,AC020922.4,ENSG00000276831
43476,AL136169.1,ENSG00000286964
43477,AC093278.1,ENSG00000244061
43478,MROH8,ENSG00000101353
43479,AC067838.1,ENSG00000272338
43480,OR51F5P,ENSG00000272634
43481,CCDC58,ENSG00000160124
43482,PLEKHJ1,ENSG00000104886
43483,RNF223,ENSG00000237330
43484,USP6,ENSG00000129204
43485,AL031429.1,ENSG00000235782
43486,NUDT3,ENSG00000272325
43487,AC008280.2,ENSG00000272156
43488,AC096589.2,ENSG00000287048
43489,C1RL-AS1,ENSG00000205885
43490,CLEC12A,ENSG00000172322
43491,AP002754.1,ENSG00000250230
43492,MTATP6P20,ENSG00000237948
43493,ELOA3C,ENSG00000275553
43494,SLFN12,ENSG00000172123
43495,EFNB2,ENSG00000125266
43496,PNP,ENSG00000198805
43497,SPAG1,ENSG00000104450
43498,TGFB1,ENSG00000105329
43499,WSCD1,ENSG00000179314
43500,LHFPL5,ENSG00000197753
43501,RPS15AP28,ENSG00000229197
43502,HIC1,ENSG00000177374
43503,CYP39A1,ENSG00000146233
43504,AC026271.2,ENSG00000262262
43505,AL133163.1,ENSG00000240023
43506,SNORA51,ENSG00000271798
43507,AL137798.3,ENSG00000283773
43508,OR3A1,ENSG00000180090
43509,AC096631.1,ENSG00000225172
43510,AC004946.1,ENSG00000233417
43511,NMBR-AS1,ENSG00000236822
43512,AL139286.1,ENSG00000271914
43513,RPSAP65,ENSG00000223683
43514,AL162388.1,ENSG00000230276
43515,AL138756.1,ENSG00000259953
43516,AP001099.1,ENSG00000265728
43517,HLA-DPA1,ENSG00000231389
43518,TMEM59,ENSG00000116209
43519,AC145141.1,ENSG00000249981
43520,AC022167.4,ENSG00000261481
43521,MRTFB,ENSG00000186260
43522,RIMS4,ENSG00000101098
43523,AL139317.3,ENSG00000259049
43524,PTCHD3,ENSG00000182077
43525,AC002558.3,ENSG00000262265
43526,OR4C2P,ENSG00000182565
43527,NUP50P1,ENSG00000259010
43528,AC013474.1,ENSG00000235128
43529,PPP1R15A,ENSG00000087074
43530,IQCJ,ENSG00000214216
43531,AC004130.2,ENSG00000271133
43532,ELK1P1,ENSG00000234359
43533,AC245041.1,ENSG00000273760
43534,ST3GAL6,ENSG00000064225
43535,AC132807.1,ENSG00000226238
43536,CLEC4D,ENSG00000166527
43537,TOP3A,ENSG00000177302
43538,AC016591.1,ENSG00000276233
43539,GOLGA8CP,ENSG00000181984
43540,KIRREL1,ENSG00000183853
43541,SLC66A3,ENSG00000162976
43542,AC004986.1,ENSG00000227573
43543,RPP21,ENSG00000241370
43544,AL355836.3,ENSG00000288245
43545,LINC02580,ENSG00000230587
43546,USP32P2,ENSG00000233327
43547,COX7B2,ENSG00000170516
43548,CLDN14,ENSG00000159261
43549,PTX3,ENSG00000163661
43550,UBBP5,ENSG00000228074
43551,KRT2,ENSG00000172867
43552,LINC00474,ENSG00000204148
43553,PAICSP1,ENSG00000226055
43554,LINC02211,ENSG00000245662
43555,AC078814.1,ENSG00000257235
43556,RPS17P13,ENSG00000224706
43557,PIGL,ENSG00000108474
43558,SURF1,ENSG00000148290
43559,TLCD4-RWDD3,ENSG00000271092
43560,ELF5,ENSG00000135374
43561,ZDHHC24,ENSG00000174165
43562,AC116562.1,ENSG00000248669
43563,LPXN,ENSG00000110031
43564,LINC02202,ENSG00000245812
43565,AC079035.1,ENSG00000257568
43566,CNNM1,ENSG00000119946
43567,AL162632.3,ENSG00000260046
43568,AL513365.1,ENSG00000223583
43569,LINC02742,ENSG00000249867
43570,LINC01473,ENSG00000237877
43571,AC023043.2,ENSG00000267404
43572,RN7SKP90,ENSG00000199883
43573,PIGW,ENSG00000277161
43574,AL133477.1,ENSG00000286835
43575,NHP2P1,ENSG00000105988
43576,COQ10BP2,ENSG00000251552
43577,PRM1,ENSG00000175646
43578,AC005291.2,ENSG00000273388
43579,MRM1,ENSG00000278619
43580,CCDC82,ENSG00000149231
43581,ZNF69,ENSG00000198429
43582,B3GNT7,ENSG00000156966
43583,TOR1BP1,ENSG00000233872
43584,ZNF271P,ENSG00000257267
43585,PLA2G4B,ENSG00000243708
43586,AC108517.1,ENSG00000249111
43587,AC005837.2,ENSG00000267168
43588,AL109755.1,ENSG00000217231
43589,LMX1B,ENSG00000136944
43590,FAM131C,ENSG00000185519
43591,AC004494.1,ENSG00000262312
43592,MIR31HG,ENSG00000171889
43593,AC087276.3,ENSG00000255340
43594,LINC02132,ENSG00000268804
43595,AC008764.3,ENSG00000268309
43596,TNNT3,ENSG00000130595
43597,RPL6P5,ENSG00000214064
43598,TAGAP,ENSG00000164691
43599,AC008073.2,ENSG00000232642
43600,RNU1-139P,ENSG00000212609
43601,RPS12,ENSG00000112306
43602,IGLJ2,ENSG00000211676
43603,AC004477.1,ENSG00000266341
43604,TCEAL7,ENSG00000182916
43605,IDH3A,ENSG00000166411
43606,AP001324.2,ENSG00000241097
43607,NUP160,ENSG00000030066
43608,AL359378.1,ENSG00000234763
43609,AC026273.1,ENSG00000286156
43610,AL513166.1,ENSG00000286863
43611,CCND3P2,ENSG00000265836
43612,RIPOR3-AS1,ENSG00000234693
43613,SMYD4,ENSG00000186532
43614,APLN,ENSG00000171388
43615,TPT1P14,ENSG00000235929
43616,MAP1LC3C,ENSG00000197769
43617,MAGEA12,ENSG00000213401
43618,GAPDHP67,ENSG00000219930
43619,SMU1P1,ENSG00000237842
43620,AC117457.1,ENSG00000275163
43621,AC069444.2,ENSG00000285585
43622,IQCF6,ENSG00000214686
43623,SRC,ENSG00000197122
43624,PAK2,ENSG00000180370
43625,AL356753.1,ENSG00000229569
43626,AC008456.1,ENSG00000253687
43627,NUTF2,ENSG00000102898
43628,AC243829.1,ENSG00000274767
43629,TRBV25OR9-2,ENSG00000240215
43630,AGBL5-AS1,ENSG00000231636
43631,LINC01444,ENSG00000264301
43632,PPP4C,ENSG00000149923
43633,ADPGK,ENSG00000159322
43634,SFTPA1,ENSG00000122852
43635,CYP2R1,ENSG00000186104
43636,RRP9,ENSG00000114767
43637,SHISAL2A,ENSG00000182183
43638,TACR1,ENSG00000115353
43639,LRRC74B,ENSG00000187905
43640,AL030996.1,ENSG00000229733
43641,IFNWP15,ENSG00000232281
43642,TMEM170B,ENSG00000205269
43643,AL133216.1,ENSG00000203496
43644,AC008395.1,ENSG00000268051
43645,CNN2P7,ENSG00000215562
43646,LINC02583,ENSG00000187600
43647,AC000124.1,ENSG00000226770
43648,AC115220.2,ENSG00000286397
43649,AC007224.1,ENSG00000260764
43650,AL512662.1,ENSG00000283913
43651,RNU4-4P,ENSG00000201458
43652,CKLF-CMTM1,ENSG00000254788
43653,ALG8,ENSG00000159063
43654,AL160411.1,ENSG00000229262
43655,AC073896.5,ENSG00000258260
43656,HUNK,ENSG00000142149
43657,AC113618.2,ENSG00000286160
43658,AF064860.2,ENSG00000231713
43659,TEKT4P3,ENSG00000271435
43660,HMGB3P12,ENSG00000237603
